학원명,도로명주소,분야명,정원합계,Latitude,Longitude
미래인재컨설팅학원,서울특별시 강남구 선릉로 311,종합(대),590,37.4973288,127.0520728
책읽기와글쓰기리딩엠삼성학원,서울특별시 강남구 학동로68길 7,입시.검정 및 보습,40,37.5174448,127.0467984
우리서당한문교습소,서울특별시 강남구 삼성로 233,입시.검정 및 보습,8,37.4977699,127.0606416
주주잉글리쉬학원,서울특별시 강남구 압구정로32길 24,입시.검정 및 보습,48,37.5261938,127.0297975
대치스카이(SKY)학원,서울특별시 강남구 삼성로71길 32,입시.검정 및 보습,296,37.5017175,127.056292
코어부원정학원,서울특별시 강남구 삼성로67길 46,입시.검정 및 보습,360,37.5002309,127.0558254
올바른수학학원,서울특별시 강남구 자곡로 120,입시.검정 및 보습,30,37.4721173,127.0965093
킹스잉글리쉬(King's English)영어학원,서울특별시 강남구 일원로5길 51,입시.검정 및 보습,70,37.4922506,127.0843017
미대재수전문대치이든학원,서울특별시 강남구 역삼로69길 10,입시.검정 및 보습,1664,37.5022247,127.0540136
이진희과학전문학원,서울특별시 강남구 역삼로77길 2,입시.검정 및 보습,50,37.5028387,127.0566719
하나수학교습소,서울특별시 강남구 역삼로 310,입시.검정 및 보습,6,37.499217,127.0484398
디스토리(D-STORY)학원,서울특별시 강남구 삼성로 155,입시.검정 및 보습,330,37.4938284,127.062941
세실학원,서울특별시 강남구 압구정로34길 16,입시.검정 및 보습,96,37.5270531,127.0305582
고수사회탐구교습소,서울특별시 강남구 역삼로 512,입시.검정 및 보습,4,37.50325850000001,127.0597758
텔레오입시전문학원,서울특별시 강남구 선릉로 340,입시.검정 및 보습,176,37.50018130000001,127.0515487
슈베르트피아노교습소,서울특별시 강남구 선릉로 225,예능(대),15,37.4953404,127.0526522
강남하이퍼의대관독서실,서울특별시 강남구 강남대로94길 30,독서실,1854,37.4996884,127.0298007
러셀바른공부자습전용관2관독서실,서울특별시 강남구 남부순환로 2942,독서실,643,37.4935818,127.0623994
대찬W학원,서울특별시 강남구 도곡로 432,입시.검정 및 보습,12970,37.4975707,127.0577513
천개의고원중2관학원,서울특별시 강남구 삼성로 315,입시.검정 및 보습,75,37.4999536,127.059922
이제이(EJ)학원,서울특별시 강남구 삼성로63길 14,입시.검정 및 보습,200,37.4999195,127.0589903
하이퍼스트제1관학원,서울특별시 강남구 테헤란로70길 14-8,입시.검정 및 보습,184,37.5046165,127.0528122
대치강안교육스카이(SKY)학원,서울특별시 강남구 영동대로85길 20-9,입시.검정 및 보습,1080,37.507507,127.0615828
대치강안교육학원,서울특별시 강남구 영동대로85길 20-9,입시.검정 및 보습,1080,37.507507,127.0615828
빛입시교육컨설팅진학상담지도교습소,서울특별시 강남구 선릉로66길 6,입시.검정 및 보습,10,37.4983872,127.0523821
장현정수학교습소,서울특별시 강남구 삼성로63길 16-16,입시.검정 및 보습,28,37.5007286,127.0584253
제이에듀지구과학교습소,서울특별시 강남구 삼성로75길 13,입시.검정 및 보습,18,37.5033037,127.0572239
리틀뮤즈음악학원,서울특별시 강남구 삼성로 151,예능(대),20,37.4921261,127.0625653
신미래2관학원,서울특별시 강남구 도곡로 436,입시.검정 및 보습,1900,37.4976943,127.0581602
온컨설팅진학상담지도교습소,서울특별시 강남구 도산대로11길 43,입시.검정 및 보습,48,37.5202431,127.0221243
시대인재대덕관2학원,서울특별시 강남구 삼성로57길 36,입시.검정 및 보습,10530,37.4975513,127.058383
시대인재대덕관3학원,서울특별시 강남구 삼성로57길 36,입시.검정 및 보습,10530,37.4975513,127.058383
대치한우리독서토론논술교습소,서울특별시 강남구 선릉로72길 10,입시.검정 및 보습,9,37.5000664,127.0520435
상아3관학원,서울특별시 강남구 도곡로 440,입시.검정 및 보습,100,37.4978753,127.058633
명인2관학원,서울특별시 강남구 도곡로 408,입시.검정 및 보습,1152,37.4966877,127.0552639
피크에듀학원,서울특별시 강남구 언주로 120,입시.검정 및 보습,100,37.4867517,127.051259
에스티(ST)예인단과학원,서울특별시 강남구 역삼로 417,입시.검정 및 보습,1000,37.5013862,127.0526773
HSC진학상담지도교습소,서울특별시 강남구 논현로175길 64,입시.검정 및 보습,2,37.5242736,127.0237639
그린아이티아카데미학원,서울특별시 강남구 강남대로96길 16,종합(대),3705,37.4998161,127.028318
지티(GT)영어교습소,서울특별시 강남구 압구정로 228,입시.검정 및 보습,11,37.5286822,127.0327997
책읽는루브르아뜰리에미술교습소,서울특별시 강남구 자곡로 114,예능(대),10,37.47202230000001,127.0960065
다원교육독학교육원학원,서울특별시 강남구 도곡로99길 16,입시.검정 및 보습,240,37.5018594,127.0660032
하르트유학미술학원,서울특별시 강남구 논현로167길 15,예능(대),60,37.5244752,127.0268518
압구정탑학원,서울특별시 강남구 압구정로18길 5,입시.검정 및 보습,15,37.5246005,127.0244014
한우리일원독서토론논술학원,서울특별시 강남구 일원로3길 18,입시.검정 및 보습,62,37.49145439999999,127.0820633
엘리스잉글리시(Ellie's English)학원,서울특별시 강남구 역삼로70길 15,입시.검정 및 보습,90,37.5005106,127.0539588
데오럭스입시컨설팅학원,서울특별시 강남구 삼성로71길 14,입시.검정 및 보습,200,37.5022183,127.0577128
두각진학학원,서울특별시 강남구 도곡로 438,종합(대),522,37.4978146,127.0584142
시대인재대덕관학원,서울특별시 강남구 삼성로57길 36,입시.검정 및 보습,10530,37.4975513,127.058383
리드아카데미학원,서울특별시 강남구 압구정로34길 16,입시.검정 및 보습,60,37.5270531,127.0305582
마이팔레트(My Palette)미술교습소,서울특별시 강남구 자곡로 21,예능(대),30,37.46677890000001,127.0929671
공터영어자곡센터학원,서울특별시 강남구 자곡로 108,입시.검정 및 보습,75,37.4719652,127.0953764
지투학원,서울특별시 강남구 도곡로 538,입시.검정 및 보습,90,37.50024860000001,127.0659925
케이비이씨(KBEC)발레아카데미학원,서울특별시 강남구 선릉로10길 4,예능(대),45,37.4831042,127.0606611
한우리강남개일독서토론논술교습소,서울특별시 강남구 개포로 307,입시.검정 및 보습,36,37.4839728,127.0560141
이매쓰학원,서울특별시 강남구 선릉로64길 15-7,입시.검정 및 보습,50,37.4985455,127.0532417
기승전회화미술교습소,서울특별시 강남구 삼성로 212,예능(대),48,37.4974176,127.0653272
고도미술학원,서울특별시 강남구 남부순환로351길 18,예능(대),460,37.4860208,127.0344896
대치메이드대치역점학원,서울특별시 강남구 남부순환로 2936,입시.검정 및 보습,1200,37.4933573,127.0619092
써튼영어학원,서울특별시 강남구 도곡로63길 25,입시.검정 및 보습,17,37.498657,127.0536619
메가스터디컴퓨터아카데미학원,서울특별시 서초구 서초대로77길 41,종합(대),1254,37.5012336,127.0249726
인공지능수학깨봉원격학원,서울특별시 강남구 선릉로108길 51,종합(대),4000,37.5108281,127.0482644
시냅스수학학원,서울특별시 강남구 삼성로 319,입시.검정 및 보습,70,37.5003433,127.059761
아이엘피영어독서논술학원,서울특별시 강남구 자곡로 114,입시.검정 및 보습,104,37.47202230000001,127.0960065
에스엔티(SNT)국제중관학원,서울특별시 강남구 삼성로64길 46,입시.검정 및 보습,225,37.5007554,127.0642647
윤슬미술학원,서울특별시 강남구 삼성로84길 22,예능(대),3570,37.5056145,127.0593418
쌤특례학원,서울특별시 강남구 선릉로64길 15-3,입시.검정 및 보습,204,37.4982954,127.0533635
본아트미술학원,서울특별시 강남구 봉은사로 466,예능(대),30,37.5119532,127.0507359
대치오응석학원,서울특별시 강남구 선릉로72길 16,입시.검정 및 보습,13,37.5002254,127.0524548
압구정파인만고등2관학원,서울특별시 강남구 논현로175길 25,입시.검정 및 보습,1305,37.5254304,127.0266876
에이치앤씨에듀케이션(HNC EDUCATION)학원,서울특별시 강남구 선릉로62길 5,입시.검정 및 보습,90,37.497328,127.0530862
솔트수학교습소,서울특별시 강남구 압구정로 114,입시.검정 및 보습,45,37.5232774,127.021304
샤콘느(Chaconne)바이올린교습소,서울특별시 강남구 압구정로29길 68,예능(대),7,37.5319756,127.0285632
매쓰드라이브수학교습소,서울특별시 강남구 도곡로78길 22,입시.검정 및 보습,12,37.4963866,127.058402
엑소더스영어학원,서울특별시 강남구 도곡로93길 13,입시.검정 및 보습,380,37.5012121,127.0646444
(주)창의디자인벡터미술학원,서울특별시 강남구 선릉로 429,예능(대),200,37.5032049,127.0493114
수준플러스학원,서울특별시 강남구 봉은사로67길 28,입시.검정 및 보습,158,37.5135614,127.0481369
생각하는황소4관학원,서울특별시 강남구 역삼로 448,입시.검정 및 보습,30,37.5019986,127.0562288
피씨에이코리아학원,서울특별시 강남구 도곡로23길 20,종합(대),90,37.49364190000001,127.0395572
아우라에듀2학원,서울특별시 강남구 역삼로 444,입시.검정 및 보습,248,37.50189400000001,127.055663
선경티비아이(TBI)학원,서울특별시 강남구 남부순환로 2936,종합(대),430,37.4933573,127.0619092
최강수학교습소,서울특별시 강남구 자곡로 260,입시.검정 및 보습,14,37.4758377,127.1126859
대치스터디앤아트미술학원,서울특별시 강남구 선릉로76길 34,예능(대),270,37.5020325,127.0534169
김소연샘네모과학교습소,서울특별시 강남구 삼성로 155,입시.검정 및 보습,3,37.4938284,127.062941
렉슬플라이학원,서울특별시 강남구 선릉로 225,예능(대),72,37.4953404,127.0526522
아이비스트림(IVYSTREAM)학원,서울특별시 강남구 논현로172길 21,입시.검정 및 보습,80,37.5255795,127.0304657
스타매쓰주니어수학교습소,서울특별시 강남구 압구정로20길 15,입시.검정 및 보습,6,37.5248229,127.0254241
로얄아이비학원,서울특별시 강남구 압구정로34길 11,종합(대),594,37.5273895,127.030957
최상위수학전문학원,서울특별시 강남구 자곡로 108,입시.검정 및 보습,213,37.4719652,127.0953764
스펙터영어학원,서울특별시 강남구 삼성로57길 39,입시.검정 및 보습,90,37.4971795,127.0580656
아르케고전영어교습소,서울특별시 강남구 압구정로 114,입시.검정 및 보습,18,37.5232774,127.021304
강남아베크뮤직아카데미학원,서울특별시 강남구 강남대로94길 86,예능(대),18,37.5006585,127.034163
스카이로드진학상담지도교습소,서울특별시 강남구 선릉로 340,입시.검정 및 보습,3,37.50018130000001,127.0515487
상상발전소입시센터학원,서울특별시 강남구 역삼로74길 5,입시.검정 및 보습,5,37.50162479999999,127.0553208
평정교육학원,서울특별시 강남구 역삼로83길 5,입시.검정 및 보습,75,37.5038877,127.0597523
오르고수학교습소,서울특별시 강남구 도곡로 413,입시.검정 및 보습,36,37.4975956,127.0557613
사고의흐름수학교습소,서울특별시 강남구 역삼로 521,입시.검정 및 보습,64,37.5037986,127.0602481
엘엔케이(L&K)키즈아트미술학원,서울특별시 강남구 선릉로 30,예능(대),30,37.4826789,127.0611803
매쓰몽한티센터학원,서울특별시 강남구 도곡로 325,입시.검정 및 보습,120,37.4961785,127.0515117
앤프렙(&Prep)학원,서울특별시 강남구 논현로157길 26,입시.검정 및 보습,120,37.5222287,127.0259047
리드인독서중심국어교습소,서울특별시 강남구 개포로88길 6,입시.검정 및 보습,64,37.4889978,127.0689824
수학의원리학원,서울특별시 강남구 도곡로 457,입시.검정 및 보습,530,37.49903460000001,127.0602191
대치위더스엠(M)관학원,서울특별시 강남구 도곡로77길 5,종합(대),390,37.4986723,127.058384
잇올랩(LAB)입시전략연구소학원,서울특별시 서초구 사임당로 143,입시.검정 및 보습,39,37.4918829,127.0252346
탑스터디학원,서울특별시 강남구 선릉로62길 7,입시.검정 및 보습,135,37.49736830000001,127.0532122
시대인재엠(M)3관학원,서울특별시 강남구 도곡로 527,입시.검정 및 보습,11610,37.5003121,127.0639729
칸트수학교습소,서울특별시 강남구 도곡로 516,입시.검정 및 보습,36,37.4992034,127.0630995
뉴파인압구정학원,서울특별시 강남구 압구정로 144,입시.검정 및 보습,345,37.5249575,127.0246028
에듀플랜학원,서울특별시 강남구 선릉로64길 15-7,입시.검정 및 보습,30,37.4985455,127.0532417
시대인재엠(M)3관부엉이라이브러리독서실,서울특별시 강남구 도곡로 527,독서실,57,37.5003121,127.0639729
잇올스파르타원격학원,서울특별시 서초구 사임당로 143,종합(대),10,37.4918829,127.0252346
대치강안교육프리미엄(Premium)학원,서울특별시 강남구 영동대로85길 20-9,입시.검정 및 보습,1080,37.507507,127.0615828
