학교종류명,학교명,도로명주소,Latitude,Longitude,2023
초등학교,서울청량초등학교,서울특별시 동대문구 회기로25길 31,37.5920728,127.0554806,21.6
초등학교,서울중흥초등학교,서울특별시 중랑구 봉화산로 82,37.6015734,127.0842306,20.4
초등학교,서울중화초등학교,서울특별시 중랑구 신내로7가길 22,37.6029917,127.0946298,20.4
초등학교,서울중목초등학교,서울특별시 중랑구 동일로 665,37.5900264,127.0794423,20.4
초등학교,서울중랑초등학교,서울특별시 중랑구 봉우재로6길 26,37.5891824,127.0757822,20.4
초등학교,서울중곡초등학교,서울특별시 중랑구 면목로23길 20,37.5743574,127.0836385,20.4
초등학교,서울종암초등학교,서울특별시 동대문구 무학로44길 25,37.5818988,127.0311867,21.6
초등학교,서울전동초등학교,서울특별시 동대문구 전농로16길 61,37.5789529,127.0613852,21.6
초등학교,서울전농초등학교,서울특별시 동대문구 사가정로 66,37.57448530000001,127.0543724,21.6
초등학교,서울전곡초등학교,서울특별시 동대문구 전농로 172,37.580487,127.0565035,21.6
초등학교,서울장평초등학교,서울특별시 동대문구 답십리로,37.574081,127.0587743,21.6
초등학교,서울이문초등학교,서울특별시 동대문구 신이문로 16,37.5891467,127.0550885,21.6
초등학교,서울원묵초등학교,서울특별시 중랑구 숙선옹주로 109,37.6177169,127.0860188,20.4
초등학교,서울용두초등학교,서울특별시 동대문구 천호대로13길 43,37.5759108,127.0289656,21.6
초등학교,서울안평초등학교,서울특별시 동대문구 장한로14길 61,37.5656926,127.0718822,21.6
초등학교,서울신현초등학교,서울특별시 중랑구 봉화산로 188,37.6056709,127.0936365,20.4
초등학교,서울신묵초등학교,서울특별시 중랑구 동일로149길 46,37.6071681,127.0755496,20.4
초등학교,서울신답초등학교,서울특별시 동대문구 천호대로 177,37.5730147,127.0433716,21.6
초등학교,서울신내초등학교,서울특별시 중랑구 용마산로125나길 22,37.6042363,127.0999667,20.4
초등학교,서울상봉초등학교,서울특별시 중랑구 동일로126가길 11,37.5980763,127.083759,20.4
초등학교,서울봉화초등학교,서울특별시 중랑구 신내로15길 110,37.613399,127.0921394,20.4
초등학교,서울배봉초등학교,서울특별시 동대문구 사가정로 193,37.5799291,127.0662852,21.6
초등학교,서울묵현초등학교,서울특별시 중랑구 동일로157길 75,37.6089797,127.0736424,20.4
초등학교,서울묵동초등학교,서울특별시 중랑구 동일로138길 27,37.6039693,127.081321,20.4
초등학교,서울면중초등학교,서울특별시 중랑구 용마산로70길 43,37.5821737,127.0969242,20.4
초등학교,서울면일초등학교,서울특별시 중랑구 용마산로100길 13,37.5919801,127.0993753,20.4
초등학교,서울면북초등학교,서울특별시 중랑구 용마공원로5길 32,37.5942577,127.1034907,20.4
초등학교,서울면목초등학교,서울특별시 중랑구 면목로 434,37.5912359,127.0877097,20.4
초등학교,서울면동초등학교,서울특별시 중랑구 면목로57길 32,37.5852697,127.0866741,20.4
초등학교,서울면남초등학교,서울특별시 중랑구 면목로30나길 38,37.5772297,127.0881007,20.4
초등학교,서울망우초등학교,서울특별시 중랑구 망우로72길 49,37.5983289,127.1034359,20.4
초등학교,서울동원초등학교,서울특별시 중랑구 송림길 114,37.6049029,127.1049361,20.4
초등학교,서울동답초등학교,서울특별시 동대문구 답십리로60길 12,37.5719683,127.0645838,21.6
초등학교,서울답십리초등학교,서울특별시 동대문구 전농로3길 23,37.5688678,127.0556519,21.6
초등학교,서울군자초등학교,서울특별시 동대문구 한천로6길 21,37.5642058,127.0613158,21.6
초등학교,금성초등학교,서울특별시 중랑구 신내로21길 55,37.6150762,127.0896428,20.4
초등학교,경희초등학교,서울특별시 동대문구 경희대로 26,37.5967122,127.0513948,21.6
