학교종류명,학교명,도로명주소,Latitude,Longitude,2023
중학교,구일중학교,서울특별시 구로구 구일로 90-133,37.4948562,126.8739668,22.9
중학교,구로중학교,서울특별시 구로구 구로중앙로 48,37.4943753,126.8907989,22.9
중학교,고척중학교,서울특별시 구로구 중앙로3길 20,37.5000407,126.8619493,22.9
중학교,경인중학교,서울특별시 구로구 경인로 301,37.4979977,126.8543681,22.9
중학교,개웅중학교,서울특별시 구로구 개봉로11길 81,37.4872988,126.85115,22.9
중학교,개봉중학교,서울특별시 구로구 고척로21나길 68,37.5027049,126.8421132,22.9
중학교,가산중학교,서울특별시 금천구 시흥대로115길 48,37.4684617,126.894432,21.4
중학교,가재울중학교,서울특별시 서대문구 수색로 100-75,37.5753393,126.9099263,22.0
중학교,홍익대학교사범대학부속여자중학교,서울특별시 마포구 성미산로 51,37.5598163,126.9133449,24.2
중학교,홍은중학교,서울특별시 서대문구 연희로41길 94,37.5919342,126.9355489,22.0
중학교,한성중학교,서울특별시 서대문구 북아현로1길 24,37.55992639999999,126.9546538,22.0
중학교,충암중학교,서울특별시 은평구 가좌로5길 5,37.5849613,126.9214457,22.9
중학교,창천중학교,서울특별시 마포구 백범로1길 56,37.5547333,126.9394175,24.2
중학교,진관중학교,서울특별시 은평구 진관4로 36,37.6438082,126.925793,22.9
중학교,증산중학교,서울특별시 은평구 증산로5길 27-30,37.5834593,126.9040959,22.9
중학교,중앙여자중학교,서울특별시 서대문구 북아현로11가길 7,37.5627129,126.9533273,22.0
중학교,중암중학교,서울특별시 마포구 월드컵북로38길 25,37.5721101,126.9039178,24.2
중학교,정원여자중학교,서울특별시 서대문구 연희로37안길 51,37.5856237,126.9333372,22.0
중학교,인창중학교,서울특별시 서대문구 경기대로 65,37.5653064,126.9637716,22.0
중학교,인왕중학교,서울특별시 서대문구 세검정로4길,37.5925442,126.9521087,22.0
중학교,이화여자대학교사범대학부속이화·금란중학교,서울특별시 서대문구 성산로 520,37.5639296,126.9456262,22.0
중학교,은평중학교,서울특별시 은평구 갈현로17나길 12-1,37.6106256,126.9090669,22.9
중학교,예일여자중학교,서울특별시 은평구 연서로 117,37.6101582,126.9153115,22.9
중학교,영락중학교,서울특별시 은평구 백련산로 134-6,37.596535,126.925288,22.9
중학교,연희중학교,서울특별시 서대문구 증가로 170,37.5791673,126.9189302,22.0
중학교,연천중학교,서울특별시 은평구 연서로41길 30,37.6270381,126.9260363,22.9
중학교,연신중학교,서울특별시 은평구 연서로33길 16-32,37.6233137,126.9250845,22.9
중학교,연서중학교,서울특별시 은평구 증산서길 125-6,37.5870398,126.9100289,22.9
중학교,연북중학교,서울특별시 서대문구 연희로36길 32,37.5776383,126.9379856,22.0
중학교,아현중학교,서울특별시 마포구 마포대로 247,37.5565315,126.9571035,24.2
중학교,신연중학교,서울특별시 서대문구 모래내로 408,37.5830768,126.9399176,22.0
중학교,신수중학교,서울특별시 마포구 신수로 49,37.5453671,126.9337341,24.2
중학교,신도중학교,서울특별시 은평구 진관1로 77-30,37.6320551,126.9286016,22.9
중학교,숭실중학교,서울특별시 은평구 은평터널로7길 6,37.5929373,126.9034252,22.9
중학교,숭문중학교,서울특별시 마포구 숭문길 99,37.5515036,126.9457595,24.2
중학교,성서중학교,서울특별시 마포구 성산로4길 42,37.56311280000001,126.9084033,24.2
중학교,성산중학교,서울특별시 마포구 성지1길 32-13,37.5472066,126.9158447,24.2
중학교,성사중학교,서울특별시 마포구 모래내로9길 16,37.568177,126.91338,24.2
중학교,선정중학교,서울특별시 은평구 서오릉로20길 19,37.6181063,126.9087951,22.9
중학교,선일여자중학교,서울특별시 은평구 갈현로29길 27,37.6197355,126.912473,22.9
중학교,서울여자중학교,서울특별시 마포구 백범로25길 34,37.5478949,126.9483868,24.2
중학교,서연중학교,서울특별시 서대문구 연희로11마길 9-6,37.5682605,126.9276151,22.0
중학교,상암중학교,서울특별시 마포구 상암산로1길 26,37.5788459,126.8878657,24.2
중학교,상신중학교,서울특별시 은평구 증산로15길 61,37.5900393,126.9065089,22.9
중학교,불광중학교,서울특별시 은평구 불광로 180,37.623123,126.9316525,22.9
중학교,명지중학교,서울특별시 서대문구 명지2길 56,37.5842183,126.9271666,22.0
중학교,동명여자중학교,서울특별시 서대문구 독립문로 49,37.5685132,126.9623478,22.0
중학교,동도중학교,서울특별시 마포구 백범로 139,37.5463671,126.9476723,24.2
중학교,덕산중학교,서울특별시 은평구 가좌로 400,37.6018774,126.904345,22.9
중학교,대성중학교,서울특별시 은평구 갈현로29길 51-24,37.6228386,126.909559,22.9
중학교,구산중학교,서울특별시 은평구 갈현로15길 20-23,37.6095336,126.9086853,22.9
중학교,광성중학교,서울 마포구 신수로8길 20,37.5485495,126.9365284,24.2
중학교,경성중학교,서울특별시 마포구 성미산로 111,37.5630964,126.9194615,24.2
중학교,휘경중학교,서울특별시 동대문구 망우로18나길 20,37.5869076,127.0620478,22.8
중학교,휘경여자중학교,서울특별시 동대문구 한천로 247,37.5832633,127.0671591,22.8
중학교,혜원여자중학교,서울특별시 중랑구 봉우재로58길 39,37.5933414,127.0965304,22.4
중학교,태릉중학교,서울특별시 중랑구 공릉로2길 60-25,37.6123,127.0828138,22.4
중학교,청량중학교,서울특별시 동대문구 왕산로 301,37.5877563,127.0512779,22.8
중학교,중화중학교,서울특별시 중랑구 용마산로 364,37.5842776,127.0952439,22.4
중학교,중랑중학교,서울특별시 중랑구 동일로140길 33,37.6050319,127.0814368,22.4
중학교,정화여자중학교,서울특별시 동대문구 홍릉로15길 50,37.5858618,127.0407894,22.8
중학교,전일중학교,서울특별시 동대문구 사가정로13길 67,37.5814907,127.0584549,22.8
중학교,전동중학교,서울특별시 동대문구 장안벚꽃로 291,37.5852699,127.0710744,22.8
중학교,전농중학교,서울특별시 동대문구 사가정로13길 71,37.580384,127.0601659,22.8
중학교,장평중학교,서울특별시 동대문구 답십리로72길 158,37.5663128,127.0704896,22.8
중학교,장안중학교,서울특별시 중랑구 동일로 780,37.6004984,127.0807767,22.4
중학교,원묵중학교,서울특별시 중랑구 신내로23길 57,37.6177911,127.0845536,22.4
중학교,용마중학교,서울특별시 중랑구 면목로28길 18,37.57422450000001,127.085909,22.4
중학교,영란여자중학교,서울특별시 중랑구 망우로73길 56,37.6037156,127.1048193,22.4
중학교,신현중학교,서울특별시 중랑구 봉화산로 162,37.6044074,127.0917414,22.4
중학교,숭인중학교,서울특별시 동대문구 천호대로47길 34,37.5737765,127.044161,22.8
중학교,송곡여자중학교,서울특별시 중랑구 양원역로 67,37.6064473,127.1050706,22.4
중학교,성일중학교,서울특별시 동대문구 왕산로23길 55,37.5812575,127.0339011,22.8
중학교,상봉중학교,서울특별시 중랑구 상봉중앙로8나길 28,37.60130230000001,127.09038,22.4
중학교,봉화중학교,서울특별시 중랑구 망우로70길 89,37.5965021,127.1039572,22.4
중학교,면목중학교,서울특별시 중랑구 용마산로70길 37,37.5829307,127.0959831,22.4
중학교,동원중학교,서울특별시 중랑구 양원역로 32,37.6036793,127.1085103,22.4
중학교,동대문중학교,서울특별시 동대문구 사가정로 59,37.5745855,127.0524678,22.8
중학교,동국대학교사범대학부속중학교,서울특별시 동대문구 장안벚꽃로 201,37.5778873,127.0753241,22.8
중학교,대광중학교,서울특별시 동대문구 안암로 6,37.5779017,127.0244129,22.8
중학교,경희중학교,서울특별시 동대문구 경희대로 26,37.5967122,127.0513948,22.8
중학교,경희여자중학교,서울특별시 동대문구 경희대로 26,37.5967122,127.0513948,22.8
